page,region_id,reading_order_start,reading_order_end,confidence,empty,needs_review,review_reasons,low_confidence_line_count,crop_path,text_preview
page_0004,page_0004_region_004,7,8,0.905,False,False,,0,layout_output\region_crops\page_0004\page_0004_region_004.png,المادة ٣ / إذا لم يوجد نص تشريعي يمكن تطبيقه، فللقاضي أن يسترشد بما استقر عليه / الاجتهاد القضائى وبمبادئ العدالة والإنصاف والاستقامة التجارية
page_0004,page_0004_region_005,9,10,0.9361,False,False,,0,layout_output\region_crops\page_0004\page_0004_region_005.png,المادة ٤ / ١ على القاضي عند تحديد أثار العمل التجاري أن يطبق العرف المتوطد إلآإذا / ظهر أن المتعاقدين قصدوا مخالفة العرف أو كان العرف متعارضاً مع النصوص / التشربعية الإلزامية
page_0005,page_0005_region_001,1,1,0.9259,False,False,,0,layout_output\region_crops\page_0005\page_0005_region_001.png,٢ويُعدّ العرف الخأص والعرف المحلي مرجحين على العرف العام
page_0005,page_0005_region_002,2,3,0.9246,False,False,,0,layout_output\region_crops\page_0005\page_0005_region_002.png,المادة / إن البورصات التجارية والمعارض والأسواق والمخازن العامة / والمستودعات وسائر المنشأت المُعدّة للتجارة تخضع على قدر الحاجة / لقوانين وأنظمة خاصة
page_0005,page_0005_region_003,4,4,0.5492,False,True,low_clean_ocr_confidence,1,layout_output\region_crops\page_0005\page_0005_region_003.png,اي / ما
page_0005,page_0005_region_004,5,10,0.9345,False,True,multiple_low_layout_scores,0,layout_output\region_crops\page_0005\page_0005_region_004.png,المادة / ثُعدّ بحكم ماهيتها الذاتية أعمالاًتجارية / أ شراء المنقولات المادية وغير المادية لأجل بيعها بربح ما سواء بيعت على حالتها / أم بعد شغلها أو تحويلها / ب شراء تلك الأشياء المنقولة نفسها لأجل تأجيرها أو استثجارها لأجل تأجيرها / ثانية، / جالبيع أو الاستئجار أوالتأجير ثانية للأشياء المشتراة أو ال
page_0006,page_0006_region_001,1,7,0.9459,False,True,large_gap_between_child_boxes|multiple_low_layout_scores,0,layout_output\region_crops\page_0006\page_0006_region_001.png,ك مشروع النشر / لمشروع المخازن العامة / ممشروع المناجم والبترول / نمشروع الاشغال العقارية / سمشروع شراء العقارات لبيعها بربح / عمشروع وكالة اشغال / فـكل مشروع لإنشاء وشراء بواخر معدّة للملاحة الداخلية أو الخارجية، بقصد / استثمارها تجارياً أو بيعها وكل بيع للبواخر المشتراة على هذا الوجه / صـ جميع الإ
page_0006,page_0006_region_002,8,10,0.9441,False,True,multiple_low_layout_scores,0,layout_output\region_crops\page_0006\page_0006_region_002.png,سمشروع شراء العقارات لبيعها بربح / عمشروع وكالة اشغال / فكل مشروع لإنشاء وشراء بواخر معدّة للملاحة الداخلية أو الخارجية، بقصد / استثمارها تجارياً أو بيعها وكل بيع للبواخر المشتراة على هذا الوجه
page_0006,page_0006_region_003,11,12,0.9534,False,False,,0,layout_output\region_crops\page_0006\page_0006_region_003.png,خوسائر العقود المختصة بالتجارة البحرية كالاتفاقات والمقاولات على أجور البحار / وبدل خدمتهم واستخدامهم للعمل على بواخر تجارية
page_0006,page_0006_region_004,13,14,0.976,False,False,,0,layout_output\region_crops\page_0006\page_0006_region_004.png,المادة / وثُعدّ كذلك من الأعمال التجارية بحكم ماهيتها الذاتية، الأعمال التي يمكن / اعتبارها مجانسة للأعمال المتقدمة لتشابه صفاتها وغاياتها
page_0006,page_0006_region_005,15,18,0.9391,False,False,,0,layout_output\region_crops\page_0006\page_0006_region_005.png,المادة ٨ / ١جميع الأعمال التي يقوم بها التاجر لحاجات تجارته ثعدّ تجارية أيضاً في نظر / القانون / وعند قيام الشك، ثُعدّ أعمال التأجير صادرة منه لهذه الغاية إلآ إذا ثبت / العكس
page_0007,page_0007_region_001,1,6,0.7116,False,False,,6,layout_output\region_crops\page_0007\page_0007_region_001.png,لي / اع / اعل / اي و يو ي / ا ه / اا / أ الأشخاص الذين تكون مهنتهم القيام بأعمال تجارية / بالشركات التي يكون موضوعها تجارياً / الشركات التى يكون موضوعها مدنياً ولكنها اتخذت صفة الشركات المساهمة أو / الشركات المحدودة المسؤولية، فتخضع لجميع التزامات التجار المعينة فى الفصلين / الثاني والثالث الآتيين، 
page_0007,page_0007_region_002,7,8,0.9617,False,False,,0,layout_output\region_crops\page_0007\page_0007_region_002.png,المادة / إن الأفراد الذين يتعاطون تجارة صغيرة أو حرفة بسيطة ذات نفقات عامة / زهيدة بحيث يعتمدون في الغالب على مساعيهم البدنية للحصول على أرباح قليلة / لتأمين معيشهم أكثر من استنادهم إلى رأس ما لهم النقدي، كالبائع الطواف أو البائع / بالمياومة أو الذين يقومون بنقليات صغيرة على البر أو سطح الماء، لا يخ
page_0007,page_0007_region_003,9,10,0.9227,False,False,,0,layout_output\region_crops\page_0007\page_0007_region_003.png,المادة / كل من أعلن فى الصحف أو النشرات أو أي واسطة أخرى عن نفسه كتاجر / أو عن المحل الذي أسسه أو يستثمره لاشتغال بالمعاملات التجارية يعدّ تاجراًوإن / لم يتخذ التجارة مهنة مألوفة له
page_0008,page_0008_region_001,1,2,0.9332,False,False,,0,layout_output\region_crops\page_0008\page_0008_region_001.png,المادة / لا يُعدّ تاجراً من قام بمعاملة تجارية عرضاً إلآ أن المعاملة تكون خاضعة / لأحكام قانون التجارة
page_0008,page_0008_region_002,3,7,0.9419,False,True,multiple_low_layout_scores,0,layout_output\region_crops\page_0008\page_0008_region_002.png,المادة ٣ / ١لا ثعدّ الدولة ودوائرها ولا الوحدات الإدارية واللجان والنوادي والجمعيات ذات / الشخصية الاعتبارية من التجار وإن قامت بمعاملات تجارية، إلآ أن معاملاتها / المذكورة تكون خاضعة لأحكام قانون التجارة / ٢ـتعتبر المؤسسات العامة وشركات القطاع العام والمشترك تاجراً، إذاكان موضوعها / تجارياً أو منحه
page_0008,page_0008_region_003,8,11,0.9367,False,False,,0,layout_output\region_crops\page_0008\page_0008_region_003.png,المادة ٤ / إذا اشتغل العاملون في الدولة الممنوعون من الاتجار قانوناً بالمعاملات / التجارية، فتشملهم الأحكام القانونية المتعلّقة بالصلح الواقي والإفلاس / المادة ٥ / تخضع الأهلية التجارية لأحكام القانون المدني وللأحكام الخاصة بالتجار
page_0008,page_0008_region_004,12,12,0.7817,False,True,single_boundary_region,0,layout_output\region_crops\page_0008\page_0008_region_004.png,المادة٥
page_0008,page_0008_region_005,13,18,0.9458,False,True,many_boundary_boxes_in_one_region|mixed_multiple_titles_with_body,0,layout_output\region_crops\page_0008\page_0008_region_005.png,الفصل الثاني / دفاتر التجارة / المادة / ١ على التاجر أن ينظم على الأقل الدفترين الإجباريين التاليين / أ دفتر اليومية يقيد فيه يوماً فيوماً جميع الأعمال التى تعود بوجه من الوجوه / إلى مؤسسته التجارية وأن يقيد بالجملة شهراً فشهراً النفقات التي أنفقها على / نفسه وأسرته وإذا كان التاجر يتبع الأسلوب الآل
page_0009,page_0009_region_001,1,5,0.9205,False,True,large_gap_between_child_boxes|region_covers_large_page_area|very_tall_multi_box_region|multiple_low_layout_scores,1,layout_output\region_crops\page_0009\page_0009_region_001.png,القانون، فله أن يقيد أعماله فى دفتر اليومية شهراً فشهراً، على أن يحتفظ / بجميع الوثائق التي تتيح التدقيق في الأعمال المذكورة / ب دفتر جرد يتضمن جرداً سنوياًللموجودات والمطاليب العائدة لمؤسسته وأن / يوقف حساباته سنوياً ليضع على أساسها الميزانية وحساب الأرباح والخسائر / وينسخها في دفتر الجرد / وعليه أ
page_0009,page_0009_region_002,6,6,0.9632,False,False,,0,layout_output\region_crops\page_0009\page_0009_region_002.png,وعليه أن يحفظ ويرتب المراسلات التي يتلقاها وصور المراسلات التي / يرسلها
page_0009,page_0009_region_003,7,7,0.9521,False,False,,0,layout_output\region_crops\page_0009\page_0009_region_003.png,لا ئسلّم الدفاتر بكاملها إلى القضاء إلآفي أحوال الإرث وقسمة الأموال / المشتركة والشركة والصلح الواقي والإفلاس
page_0009,page_0009_region_004,8,9,0.9466,False,False,,0,layout_output\region_crops\page_0009\page_0009_region_004.png,١يجب على التاجر أن يحفظ الدفاتر بعد اختتامها مدّة عشر سنوات / ٢للمؤسسات التجارية التى يعينها وزير الاقتصاد والتجارة أن تحتفظ للمدّة المذكورة / في الفقرة السابقة بالصورة بأية وسيلة إلكترونية تعتمدها وزارة الاقتصاد والتجارة / بدلاً من الأصل وتكون للصورة حجية الأصل فى الإثبات
page_0009,page_0009_region_005,10,11,0.9517,False,False,,0,layout_output\region_crops\page_0009\page_0009_region_005.png,بدفتر جرد يتضمن جرداً سنوياًللموجودات والمطاليب العائدة لمؤسسته وأن / يوقف حساباته سنوياً ليضع على أساسها الميزانية وحساب الأرباح والخسائر / وينسخها في دفتر الجرد / وعليه أن يفظ ويرتب المراسلات التي يتلقاها وصور المراسلات التي / يرسلها / يجب تتظيم دفتري اليومية والجرد باللغة العربية ولوزير الاقتصاد 
page_0009,page_0009_region_006,12,14,0.9625,False,True,multiple_low_layout_scores,0,layout_output\region_crops\page_0009\page_0009_region_006.png,القانون، فله أن يقيد أعماله فى دفتر اليومية شهراً فشهراً، على أن يحتفظ / بجميع الوثائق التي تتيح التدقيق في الأعمال المذكورة
page_0009,page_0009_region_007,15,15,0.8787,False,True,single_boundary_region,0,layout_output\region_crops\page_0009\page_0009_region_007.png,المادة١
page_0009,page_0009_region_008,16,16,0.8604,False,True,single_boundary_region,0,layout_output\region_crops\page_0009\page_0009_region_008.png,المادة٨
page_0009,page_0009_region_009,17,17,0.9313,False,True,single_boundary_region,0,layout_output\region_crops\page_0009\page_0009_region_009.png,المادة٩
page_0010,page_0010_region_001,1,1,,True,True,empty_clean_ocr_text,0,layout_output\region_crops\page_0010\page_0010_region_001.png,
page_0010,page_0010_region_002,2,4,0.9237,False,False,,0,layout_output\region_crops\page_0010\page_0010_region_002.png,المادة / فيما عدا الأحوال المذكورة في المادة السابقة يمكن على الدوام عرض الدفاتر / التجارية أو المطالبة بإبرازها لاستخلاص ما يتعلّق منها بالنزاع / وللقاضى أن يأمر من تلقاء نفسه الدفاتر المذكورة للغاية ذاتها
page_0010,page_0010_region_003,5,7,0.9332,False,False,,0,layout_output\region_crops\page_0010\page_0010_region_003.png,المادة ٢٢ / يمكن للتجار مسك حساباتهم إلكترونياً وفقا للتعليمات التنفيذية التي تصدر / عن وزارة الاقتصاد والتجارة / الفصل الثالث
page_0010,page_0010_region_004,8,12,0.4998,False,True,mixed_multiple_titles_with_body|low_clean_ocr_confidence,4,layout_output\region_crops\page_0010\page_0010_region_004.png,١٣٢ / ل ي ي ي ي ي لل يليلي ي لةي ي ي / ل ي ي / ي لم يل ل ي ي يةي ة يه ييو ي ا يةي وي / ي ي ي
page_0010,page_0010_region_005,13,16,0.9401,False,False,,0,layout_output\region_crops\page_0010\page_0010_region_005.png,المادة ٤٤ / ١ينظم لدى وزارة الاقتصاد والتجارة سجل خاص بفروع المؤسسات التجارية / والشركات التي يوجد مركزها خارج سورية / ٢ينظم لدى وزارة الاقتصاد والتجارة فى كل محافظة سجل لتسجيل أسماء التجار / والشركات التجارية والشركات المدنية وباقي المؤسسات التجارية يطلق عليها / سجل التجارة / ٣سيتولى مسك السجل موظف
page_0011,page_0011_region_001,1,2,0.8924,False,True,region_covers_large_page_area,2,layout_output\region_crops\page_0011\page_0011_region_001.png,تسجل أسماء التجار الذي تكون متاجرهم الرئيسية في سورية، مهما كانت / جنسيتهم / المادة ٢٥ / يجب على كل تاجر أن يطلب من أمين سجل التجارة في المحافظة التي يوجد / فيها مركزه الرئيسي أن يسجل اسمه في سجل التجارة في خلال شهر واحد من / تاريخ فتح المحل أو شرائه / ٢ـ على التاجر أن يقدم تصريحاً في نسختين موقعتين
page_0011,page_0011_region_002,3,3,0.8333,False,True,single_boundary_region,0,layout_output\region_crops\page_0011\page_0011_region_002.png,المادة ٢٥
page_0012,page_0012_region_001,1,3,0.9441,False,True,region_covers_large_page_area,0,layout_output\region_crops\page_0012\page_0012_region_001.png,المادة٢ / ١يجب أن يذكر في سجل التجارة / أـ كل تعديل يتعلق بالأمور التي تقضي المادة السابقة بقيدها في السجل / ب شهادات الاختراع التي يستثمرها التاجر والعلامات التي يستعملها للمصنع / أو التجارة / جالأحكام والقرارات القاضية بتعيين وصيّ عليه أو قيم أو مساعد قضائي / للتاجر المسجل أو بالحجر عليه أو برفع ه
page_0012,page_0012_region_002,4,4,0.9471,False,False,,0,layout_output\region_crops\page_0012\page_0012_region_002.png,١يجب أن يذكر في سجل التجارة / أـ كل تعديل يتعلّق بالأمور التي تقضي المادة السابقة بقيدها في السجل / بشهادات الاختراع التي يستثمرها التاجر والعلامات التي يستعملها للمصنع / أو التجارة / جالأحكام والقرارات القاضية بتعين وصيّ عليه أو قيم أو مساعد قضائي / للتاجر المسجل أو بالحجر عليه أو برفع هذه التدابير
page_0012,page_0012_region_003,5,5,0.9345,False,True,single_boundary_region,0,layout_output\region_crops\page_0012\page_0012_region_003.png,المادة٧
page_0012,page_0012_region_004,6,6,0.9286,False,True,single_boundary_region,0,layout_output\region_crops\page_0012\page_0012_region_004.png,المادة٢٦
page_0013,page_0013_region_001,1,4,0.9481,False,True,region_covers_large_page_area|multiple_low_layout_scores,0,layout_output\region_crops\page_0013\page_0013_region_001.png,أـ اسم ونسبة كل من الشركاء ما عدا المساهمين وجنسية كل منهم موضحة / وفقاً لما ورد في الفقرة د من المادة ٢٥وتاريخ ولادته ومحلها / باسم الشركة التجاري أو عنوانها / جموضوع الشركة / د الأماكن التي فيها مركز الشركة أو فروعها ومتاجرها في سورية أو خارجها / هـ أسماء الشركاء أو غير المرخص لهم بإدارة الشركة وت
page_0013,page_0013_region_002,5,5,0.94,False,False,,0,layout_output\region_crops\page_0013\page_0013_region_002.png,أ اسم ونسبة كل من الشركاء ما عدا المساهمين وجنسية كل منهم موضحة / وفقاً لما ورد في الفقرة دمن المادة ٢٥وتاريخ ولادته ومحلها / باسم الشركة التجاري أو عنوانها / جموضوع الشركة / د الأماكن التي فيها مركز الشركة أو فروعها ومتاجرها في سورية أو خارجها / هـأسماء الشركاء أو غير المرخص لهم بإدارة الشركة وتدبي
page_0013,page_0013_region_003,6,6,0.8346,False,True,single_boundary_region,0,layout_output\region_crops\page_0013\page_0013_region_003.png,المادة٨
page_0014,page_0014_region_001,1,2,0.9568,False,False,,0,layout_output\region_crops\page_0014\page_0014_region_001.png,المادة ٢٩ / يخضع تسجيل مثل تلك الفروع أو الوكالات لأحكام القانون الخاص بتسجيلها / في سورية
page_0014,page_0014_region_002,3,7,0.9472,False,True,mixed_multiple_titles_with_body,0,layout_output\region_crops\page_0014\page_0014_region_002.png,الشركات المدنية / المادة٣ / سيحدث في أمانة سجل التجارة سجل خاص بالشركات المدنية التي يقع / مركزها الرئيسي في المحافظة تسجل فيه الشركات وفق أحكام المادتين ٢٧ / و٢٨ من هذا القانون باستثناء ما يتوقف العمل به على الصفة التجارية / للشركة / تسجل الشركات المدنية التي يقع مركزها خارج سورية أو لها فرع أو وكا
page_0014,page_0014_region_003,8,10,0.9566,False,False,,0,layout_output\region_crops\page_0014\page_0014_region_003.png,المادة٣ / إذا توفي تاجر أو انقطع عن تعاطي تجارته أو إذا انحلت إحدى الشركات وجب / شطب التسجيل المختص بهما في سجل التجارة / ٢ويجري هذا الشطب مباشرة بمقتضى قرار يصدره أمين سجل التجارة
page_0014,page_0014_region_004,11,13,0.9517,False,False,,0,layout_output\region_crops\page_0014\page_0014_region_004.png,المادة ٣٢ / كل قيد فى سجل التجارة لم يحدد له ميعاد في المواد السابقة يجب طلب إجرائه / في خلال شهر يبتدىئ من تاريخ الوثيقة أو العمل الذي يراد قيده / أما الأحكام والقرارات فيبتدى ميعادها من يوم صدورها
page_0015,page_0015_region_001,1,1,,True,True,single_boundary_region|empty_clean_ocr_text,0,layout_output\region_crops\page_0015\page_0015_region_001.png,
page_0015,page_0015_region_002,2,3,0.9628,False,False,,0,layout_output\region_crops\page_0015\page_0015_region_002.png,المادة ٣٣ / إن جميع التسجيلات والقيود في سجل التجارة تجري بعد تصريح يقدم وفاقاً / للصيغ التي نص عليها
page_0015,page_0015_region_003,4,5,0.9622,False,False,,0,layout_output\region_crops\page_0015\page_0015_region_003.png,المادة ٣٤ / على أمين سجل التجارة أن يرفض إجراء القيود المطلوبة إذا تبين له أن / التصريحات المقدمة لا تشتمل على كل البيانات المنصوص عليها أو كانت تتعارض / مع الوثائق الثبوتية المرفقة بها أو مع أحكام القانون
page_0015,page_0015_region_004,6,11,0.9422,False,True,multiple_low_layout_scores,0,layout_output\region_crops\page_0015\page_0015_region_004.png,المادة ٣٥ / يجوز لكل شخص أن يطلب إعطاءه نسخة عن القيود المدرجة في السجل مقابل / رسم يحدد من الوزير المختص / ٢ولأمين السجل عند الإقتضاء أن يعطي شهادة بعدم وجود قيود / ٣ويصدّق أمين السجل مطابقة النسخ للأصل
page_0015,page_0015_region_005,12,17,0.9339,False,False,,0,layout_output\region_crops\page_0015\page_0015_region_005.png,المأدة ٣٦ / لا يجوز أن يذكر في النسخ التي يسلمها أمين السجل / الأحكام المعلنة للإفلاس إذا كان المفلس قد استرد اعتباره / الأحكام القاضية بالحجر أو تعيين مساعد قضائى إذا كان قد صدر القرار برفع / الحجر أو المساعدة القضائية
page_0015,page_0015_region_006,18,19,0.9694,False,False,,0,layout_output\region_crops\page_0015\page_0015_region_006.png,المادة٣٧ / كل تاجر وكل شركة ملزمين بالتسجيل يجب عليهما أن يذكرا المكان الذي / سجلا فيه ورقم هذا التسجيل في مراسلاتهما وفواتيرهما ومذكرات التسليم والتعريفات / والمنشورات وسائر الأوراق الصادرة عنهما
page_0015,page_0015_region_007,21,21,0.9511,False,False,,0,layout_output\region_crops\page_0015\page_0015_region_007.png,١كل تاجر وكل شخص يكلف بإدارة شركة لا يطلب في المراعيد المنصوص / عليها إجراء القيود الإجبارية أو لايذكر ما يجب ذكره على المراسلات أو الفواتير
page_0016,page_0016_region_001,1,6,0.9408,False,True,multiple_low_layout_scores,0,layout_output\region_crops\page_0016\page_0016_region_001.png,وغيرها من الأوراق الصادرة عن محله يعاقب بغرامة تتراوح بين ١٠٠٠٠ / عشرة آلاف و٥٠٠٠٠وخمسين ألف ليرة سورية / ٢ـتحكم بهذه الغرامة محكمة البداية المدنية بناء على طلب أمين سجل التجارة أو / النيابة العامة بعد سماع أقوال صاحب الشأن أو دعوته بحسب الأصول / ٣ـوإذا لم يجر المحكوم عليه أثناء القيد فى أثناء هذا ا
page_0016,page_0016_region_002,7,7,0.918,False,True,single_boundary_region,0,layout_output\region_crops\page_0016\page_0016_region_002.png,المادة ٣٩
page_0016,page_0016_region_003,8,15,0.9487,False,True,multiple_low_layout_scores,0,layout_output\region_crops\page_0016\page_0016_region_003.png,١كل بيان غير صحيح يقدم عن سوع نية للتسجيل أو للقيد في سجل التجارة / يعاقب مقدمه بغرامة تتراوح بين ١٠٠٠ ألف و٥٠٠٠ خمسة آلاف ليرة / سورية وبالحبس من شهر واحد إلى ستة أشهر، أو بإحدى هاتين العقوبتين / ولا يحول ذلك دون العقوبات التى يمكن الحكم بها وفاقاًللقوانين الخاصة ولقانون / العقوبات من أجل الجرائم ا
page_0016,page_0016_region_004,16,16,0.9267,False,True,single_boundary_region,0,layout_output\region_crops\page_0016\page_0016_region_004.png,المادة٤
page_0016,page_0016_region_005,17,18,0.9394,False,False,,0,layout_output\region_crops\page_0016\page_0016_region_005.png,المادة ٤ / كل شخص طبيعي أو اعتباري يدعي بصفته التجارية أمام المحاكم أو يراجع / لمصلحته بالصفة ذاتها الدوائر الإدارية أو المؤسسات العامة، لا يسمح ادعاؤه ولا / تقبل مراجعته ما لم يكن مسجلاً في سجل التجارة
page_0017,page_0017_region_001,1,3,0.9562,False,False,,0,layout_output\region_crops\page_0017\page_0017_region_001.png,المادة ٤ / ١ تفصل محكمة البداية المدنية في المحافظة التي يوجد فيها سجل التجارة، في / كل خلاف يقع بين أمين سجل التجارة وأصحاب العلاقة، بقرار يتخذ فى غرفة / المذاكرة، وعليها إصدار قرارها خلال شهر من تاريخ الادعاء / ٢يخضع قرار محكمة البداية المدنية للطعن بطريق الاستثناف وعلى محكمة / الاستثناف أن تفصل ف
page_0017,page_0017_region_002,4,4,0.436,False,True,low_clean_ocr_confidence,4,layout_output\region_crops\page_0017\page_0017_region_002.png,ا ه / ل / اوةلعل / ي ي لي / ا
page_0017,page_0017_region_003,5,7,0.9485,False,True,multiple_low_layout_scores,0,layout_output\region_crops\page_0017\page_0017_region_003.png,المتجر / الفصل الأول / مفهوم المتجر / المادة ٤٣ / المتجر مجموعة عناصر مادية وغير مادية تهدف إلى ممارسة مهنة تجارية / يشتمل المتجر مبدئياً على الاسم التجاري والعنوان التجاري والشعار وحق / الاتصال بالزيائن وحق الاستجار المنصوص عليه فى قوانين الإيجار الخاصة / وتعديلاتهاء، والتجهيزات والعدد الصناعية وال
page_0017,page_0017_region_004,8,10,0.9494,False,False,,0,layout_output\region_crops\page_0017\page_0017_region_004.png,المادة ٤ ٤ / إن حقوق صاحب المتجر على مختلف عناصره تنظمها القوانين الخاصة بهذه / العناصر والمبادئ الحقوقية العامة / أما المتجر كمجموعة فيخضع لأحكام هذا القانون
